name,dept,area,count,adjustedcount,year
Sougata Sen,BITS Pilani-Goa,PerCom Workshops,3,0.0,2022
Sougata Sen,BITS Pilani-Goa,PerCom,1,0.0,2015
Pratik Narang,BITS Pilani,PerCom Workshops,1,0.0,2023
Surjya Ghosh,BITS Pilani-Goa,PerCom Workshops,1,0.0,2022
Sougata Sen,BITS Pilani-Goa,PerCom Workshops,1,0.0,2017
Sougata Sen,BITS Pilani-Goa,PerCom Workshops,1,0.0,2016
Vinayak Naik,BITS Pilani-Goa,PerCom Workshops,1,0.0,2021
Sougata Sen,BITS Pilani-Goa,PerCom,1,0.0,2022
G. N. Srinivasa Prasanna,IIIT Bangalore,PerCom Workshops,1,0.0,2005
Dinesh Babu J.,IIIT Bangalore,GazeIn@ICMI,1,0.0,2013
Dinesh Babu J.,IIIT Bangalore,ICMI,1,0.0,2022
Dinesh Babu J.,IIIT Bangalore,MIE@ICMI,2,0.0,2017
Dinesh Babu J.,IIIT Bangalore,ICMI,1,0.0,2020
Dinesh Babu J.,IIIT Bangalore,ICMI,2,0.0,2008
Dinesh Babu J.,IIIT Bangalore,ICMI,2,0.0,2012
Dinesh Babu J.,IIIT Bangalore,ICMI Companion,1,0.0,2022
Dinesh Babu J.,IIIT Bangalore,ICMI Companion,2,0.0,2021
U. Pal 0001,ISI Kolkata,ICMI,1,0.0,2000
Dinesh Babu J.,IIIT Bangalore,ICMI,1,0.0,2009
Sougata Sen,BITS Pilani-Goa,ICMI,1,0.0,2022
Surjya Ghosh,BITS Pilani-Goa,ICMI,1,0.0,2022
Pushpak Bhattacharya,IIT Bombay,ICMI,1,0.0,2021
Preethi Jyothi,IIT Bombay,ICMI,1,0.0,2021
Ganesh Ramakrishnan,IIT Bombay,ICMI,1,0.0,2021
Dinesh Babu J.,IIIT Bangalore,ICMI,1,0.0,2017
Dinesh Babu J.,IIIT Bangalore,ICMI,1,0.0,2016
Dinesh Babu J.,IIIT Bangalore,ICMI,1,0.0,2018
G. N. Srinivasa Prasanna,IIIT Bangalore,ICT,1,0.0,2004
Chapram Sudhakar,National Institute of Technology Warangal,ICT,1,0.0,2010
Swagatam Das,ISI Kolkata,SEMCCO,9,0.0,2010
Swagatam Das,ISI Kolkata,SEMCCO (1),11,0.0,2013
Swagatam Das,ISI Kolkata,SEMCCO,1,0.0,2014
Swagatam Das,ISI Kolkata,SEMCCO (2),5,0.0,2011
Swagatam Das,ISI Kolkata,SEMCCO,15,0.0,2012
Swagatam Das,ISI Kolkata,SEMCCO (2),2,0.0,2013
Pradipta Maji,ISI Kolkata,SEMCCO (1),1,0.0,2011
Aditya Kanade,IISc Bangalore,SEMCCO (1),2,0.0,2013
Swagatam Das,ISI Kolkata,SEMCCO (1),7,0.0,2011
Swagatam Das,ISI Kolkata,SEMCCO/FANCCO,1,0.0,2019
Sriram G. Sanjeevi,National Institute of Technology Warangal,SEMCCO (1),1,0.0,2011
Pradipta Maji,ISI Kolkata,SEMCCO (2),1,0.0,2013
Ashish Ghosh,ISI Kolkata,SEMCCO,1,0.0,2012
Kuntal Ghosh,ISI Kolkata,SEMCCO (1),1,0.0,2011
Dinesh Babu J.,IIIT Bangalore,CRV,1,0.0,2023
K. Narayan Kumar,CMI,NETYS,1,0.0,2022
Aiswarya Cyriac,CMI,NETYS,1,0.0,2020
Anisur Rahaman Molla,ISI Kolkata,NETYS,1,0.0,2021
K. Narayan Kumar,CMI,NETYS,1,0.0,2017
Aiswarya Cyriac,CMI,NETYS,1,0.0,2015
Madhavan Mukund,CMI,NETYS,1,0.0,2018
Sharat Chandran,IIT Bombay,EC,1,0.0,2019
Paritosh K. Pandya,Tata Inst. of Fundamental Research,TACAS,1,0.0,2005
Supratik Chakraborty,IIT Bombay,TACAS,1,0.0,2005
Krishna Shankara Narayanan,IIT Bombay,TACAS (1),2,0.0,2023
Amitabha Sanyal,IIT Bombay,TACAS,1,0.0,2009
K. Narayan Kumar,CMI,TACAS,1,0.0,2016
Raghavan Komondoor,IISc Bangalore,TACAS,1,0.0,2005
Supratik Chakraborty,IIT Bombay,TACAS,1,0.0,2013
Supratik Chakraborty,IIT Bombay,TACAS,1,0.0,2015
Amitabha Sanyal,IIT Bombay,TACAS (1),1,0.0,2018
Supratik Chakraborty,IIT Bombay,TACAS,1,0.0,2006
Paritosh K. Pandya,Tata Inst. of Fundamental Research,TACAS,1,0.0,2006
S. Akshay 0001,IIT Bombay,TACAS (1),1,0.0,2017
Supratik Chakraborty,IIT Bombay,TACAS (1),1,0.0,2017
K. Narayan Kumar,CMI,TACAS,1,0.0,2002
Paritosh K. Pandya,Tata Inst. of Fundamental Research,TACAS,1,0.0,2001
Supratik Chakraborty,IIT Bombay,TACAS (2),1,0.0,2023
Supratik Chakraborty,IIT Bombay,TACAS (1),1,0.0,2020
Amitabha Sanyal,IIT Bombay,TACAS (1),1,0.0,2020
K. Narayan Kumar,CMI,TACAS,1,0.0,2000
Supratik Chakraborty,IIT Bombay,TACAS,1,0.0,2008
Aditya Kanade,IISc Bangalore,TACAS,1,0.0,2016
Amitabha Sanyal,IIT Bombay,TACAS,1,0.0,2012
Amitabha Sanyal,IIT Bombay,TACAS,2,0.0,2015
Uday P. Khedker,IIT Bombay,TACAS,1,0.0,2015
Paritosh K. Pandya,Tata Inst. of Fundamental Research,TACAS,1,0.0,2007
Krishna Shankara Narayanan,IIT Bombay,TACAS,1,0.0,2007
S. Akshay 0001,IIT Bombay,TACAS (1),1,0.0,2020
Krishna Shankara Narayanan,IIT Bombay,TACAS (1),1,0.0,2020
Supratik Chakraborty,IIT Bombay,TACAS (2),1,0.0,2020
Amitabha Sanyal,IIT Bombay,TACAS (2),1,0.0,2020
Pushpak Bhattacharya,IIT Bombay,VR Workshops,1,0.0,2021
Bhabatosh Chanda,ISI Kolkata,iCAST,1,0.0,2019
Rushikesh Joshi,IIT Bombay,ECSA,2,0.0,2010
Ajit Rajwade 0001,IIT Bombay,DGCI,1,0.0,2016
Sharat Chandran,IIT Bombay,DGCI,1,0.0,2016
Bhabatosh Chanda,ISI Kolkata,DGCI,1,0.0,2019
Aditya Challa,BITS Pilani-Goa,DGCI,1,0.0,2017
Sravan Danda,BITS Pilani-Goa,DGCI,1,0.0,2017
Umesh Bellur,IIT Bombay,SERVICES,2,0.0,2017
P. Radha Krishna 0001,National Institute of Technology Warangal,SERVICES,1,0.0,2019
Ajit Rajwade 0001,IIT Bombay,MMSP,1,0.0,2015
Shalabh Bhatnagar,IISc Bangalore,MMSP,1,0.0,2008
G. N. Srinivasa Prasanna,IIIT Bangalore,MMSP,1,0.0,2008
Aditya Kanade,IISc Bangalore,ECCV Workshops (6),1,0.0,2022
Dipti Prasad Mukherjee,ISI Kolkata,ECCV (10),1,0.0,2018
Suyash P. Awate,IIT Bombay,ECCV (2),1,0.0,2006
Pratik Narang,BITS Pilani,ECCV Workshops (4),1,0.0,2020
Siddhartha Chaudhuri,IIT Bombay,ECCV (3),2,0.0,2022
Neelam Sinha,IIIT Bangalore,ECCV Workshops (6),1,0.0,2022
Tanmay T. Verlekar,BITS Pilani-Goa,ECCV Workshops (5),1,0.0,2022
Siddhartha Chaudhuri,IIT Bombay,ECCV (7),1,0.0,2020
U. Pal 0001,ISI Kolkata,ECCV (28),1,0.0,2022
Abhishek Sinha,Tata Inst. of Fundamental Research,ECCV (27),1,0.0,2020
Ganesh Ramakrishnan,IIT Bombay,ECCV Workshops (5),1,0.0,2020
Pratik Narang,BITS Pilani,ECCV Workshops (3),1,0.0,2020
U. Pal 0001,ISI Kolkata,ECCV (38),1,0.0,2022
U. Pal 0001,ISI Kolkata,ECCV Workshops (3),1,0.0,2020
Aditya Kanade,IISc Bangalore,IES,1,0.0,2015
Sanghamitra Bandyopadhyay,ISI Kolkata,ISMIS,1,0.0,2005
Nikhil R. Pal,ISI Kolkata,ICARCV,1,0.0,2006
Abhishek Mishra,BITS Pilani,ICARCV,1,0.0,2014
Kavi Arya,IIT Bombay,ICETM,1,0.0,2020
Mulagala Sandhya,National Institute of Technology Warangal,SIRS,2,0.0,2015
Jayant R. Haritsa,IISc Bangalore,SIGMETRICS,1,0.0,1993
Vinay J. Ribeiro,IIT Bombay,SIGMETRICS,1,0.0,2004
Siddharth Barman,IISc Bangalore,SIGMETRICS,1,0.0,2013
R. Govindarajan,IISc Bangalore,SIGMETRICS,1,0.0,2014
Vinay J. Ribeiro,IIT Bombay,SIGMETRICS,1,0.0,1999
Krithi Ramamritham,IIT Bombay,SIGMETRICS,1,0.0,2000
Vinay J. Ribeiro,IIT Bombay,SIGMETRICS (Abstracts),1,0.0,2022
Umesh Bellur,IIT Bombay,SIGMETRICS (Abstracts),1,0.0,2022
Abhishek Sinha,Tata Inst. of Fundamental Research,SIGMETRICS (Abstracts),1,0.0,2023
Aditya Kanade,IISc Bangalore,SIGMETRICS,1,0.0,2012
Abhishek Sinha,Tata Inst. of Fundamental Research,SIGMETRICS (Abstracts),1,0.0,2020
Siddharth Barman,IISc Bangalore,SIGMETRICS,1,0.0,2015
Deepak D'Souza,IISc Bangalore,ESOP,1,0.0,2011
Deepak D'Souza,IISc Bangalore,ESOP,1,0.0,2022
G. N. Srinivasa Prasanna,IIIT Bangalore,ESOP,1,0.0,2022
Deepak D'Souza,IISc Bangalore,ESOP,1,0.0,2019
Krishna Shankara Narayanan,IIT Bombay,ESOP,1,0.0,2022
Raghavan Komondoor,IISc Bangalore,ESOP,1,0.0,2021
K. Narayan Kumar,CMI,ESOP,1,0.0,2021
Krishna Shankara Narayanan,IIT Bombay,ESOP,1,0.0,2021
Raghavan Komondoor,IISc Bangalore,ESOP,1,0.0,2001
Vinayak Naik,BITS Pilani-Goa,Middleware (Industry Track),1,0.0,2014
Umesh Bellur,IIT Bombay,MW4SOC,1,0.0,2010
Puru Kulkarni,IIT Bombay,Middleware,1,0.0,2017
Umesh Bellur,IIT Bombay,Middleware,1,0.0,2020
Puru Kulkarni,IIT Bombay,Middleware,1,0.0,2020
Umesh Bellur,IIT Bombay,MPAC,1,0.0,2005
Umesh Bellur,IIT Bombay,ARM@Middleware,1,0.0,2006
Ansuman Banerjee,ISI Kolkata,MCS@Middleware,1,0.0,2013
C. R. Subramanian 0001,IMSc,ANALCO,1,0.0,2018
Siddhartha Chaudhuri,IIT Bombay,ANALCO,1,0.0,2007
Kavi Arya,IIT Bombay,FIE,2,0.0,2014
Swaroop Joshi,BITS Pilani-Goa,FIE,1,0.0,2016
G. N. Srinivasa Prasanna,IIIT Bangalore,FIE,1,0.0,2014
Chandrashekar Ramanathan,IIIT Bangalore,FIE,2,0.0,2015
G. N. Srinivasa Prasanna,IIIT Bangalore,FIE,1,0.0,2015
Swaroop Joshi,BITS Pilani-Goa,FIE,1,0.0,2018
Surya Narayana Raju Undi,National Institute of Technology Warangal,BigMM,1,0.0,2015
Debapriyo Majumdar,ISI Kolkata,BigMM,1,0.0,2020
Surya Narayana Raju Undi,National Institute of Technology Warangal,BigMM,1,0.0,2016
Sharat Chandran,IIT Bombay,WSCG,1,0.0,2001
Pushpak Bhattacharya,IIT Bombay,ISMIR,1,0.0,2017
Kamal Lodaya,IMSc,ISSAC,1,0.0,2007
Kamal Lodaya,IMSc,ISSAC,1,0.0,2012
Aditya Kanade,IISc Bangalore,ISSAC,1,0.0,2011
Kamal Lodaya,IMSc,ISSAC,1,0.0,2020
Kamal Lodaya,IMSc,ISSAC,1,0.0,2017
Kamal Lodaya,IMSc,ISSAC,1,0.0,2015
Arkadev Chattopadhyay,Tata Inst. of Fundamental Research,ISSAC,1,0.0,2013
Kamal Lodaya,IMSc,ISSAC,1,0.0,2006
Kamal Lodaya,IMSc,ISSAC,1,0.0,2016
Umesh Bellur,IIT Bombay,IASTED Conf. on Software Engineering,1,0.0,2005
Debabrata Das,IIIT Bangalore,APCC,1,0.0,2011
Sanjay K. Sahay,BITS Pilani-Goa,APCC,1,0.0,2021
Hemant Rathore,BITS Pilani-Goa,APCC,1,0.0,2021
Sasanka Roy,ISI Kolkata,WALCOM,1,0.0,2007
Sandip Das 0001,ISI Kolkata,WALCOM,1,0.0,2007
Subhas C. Nandy,ISI Kolkata,WALCOM,1,0.0,2007
Kamal Lodaya,IMSc,WALCOM,1,0.0,2016
Sasanka Roy,ISI Kolkata,WALCOM,1,0.0,2008
Sandip Das 0001,ISI Kolkata,WALCOM,1,0.0,2008
Arijit Bishnu,ISI Kolkata,WALCOM,2,0.0,2010
Sandip Das 0001,ISI Kolkata,WALCOM,2,0.0,2010
Anisur Rahaman Molla,ISI Kolkata,WALCOM,1,0.0,2020
Saladi Rahul,IISc Bangalore,WALCOM,2,0.0,2011
Geevarghese Philip,CMI,WALCOM,1,0.0,2010
Kamal Lodaya,IMSc,WALCOM,1,0.0,2010
Saket Saurabh 0001,IMSc,WALCOM,1,0.0,2010
Subhas C. Nandy,ISI Kolkata,WALCOM,1,0.0,2021
Subhas C. Nandy,ISI Kolkata,WALCOM,2,0.0,2009
Krishnendu Mukhopadhyaya,ISI Kolkata,WALCOM,1,0.0,2015
Subhas C. Nandy,ISI Kolkata,WALCOM,1,0.0,2010
Sasanka Roy,ISI Kolkata,WALCOM,1,0.0,2020
Sandip Das 0001,ISI Kolkata,WALCOM,1,0.0,2011
Saket Saurabh 0001,IMSc,WALCOM,1,0.0,2019
Kamal Lodaya,IMSc,WALCOM,1,0.0,2022
Kamal Lodaya,IMSc,WALCOM,2,0.0,2013
Saket Saurabh 0001,IMSc,WALCOM,1,0.0,2013
Krishnendu Mukhopadhyaya,ISI Kolkata,WALCOM,1,0.0,2017
Krishnendu Mukhopadhyaya,ISI Kolkata,WALCOM,2,0.0,2016
Hariharan Narayanan,Tata Inst. of Fundamental Research,WALCOM,1,0.0,2011
Saket Saurabh 0001,IMSc,WALCOM,1,0.0,2011
V. N. Muralidhara,IIIT Bangalore,WALCOM,1,0.0,2010
Sandip Das 0001,ISI Kolkata,WALCOM,1,0.0,2013
Meena Mahajan,IMSc,WALCOM,1,0.0,2009
Prajakta Nimbhorkar,CMI,WALCOM,1,0.0,2009
Samir Datta,CMI,WALCOM,1,0.0,2014
Swagatam Das,ISI Kolkata,APSIPA ASC,1,0.0,2023
Dinesh Babu J.,IIIT Bangalore,iWOAR,1,0.0,2018
G. N. Srinivasa Prasanna,IIIT Bangalore,ICARA,1,0.0,2023
Surjya Ghosh,BITS Pilani-Goa,MobileHCI,1,0.0,2017
Malay Bhattacharyya 0001,ISI Kolkata,MobileHCI Adjunct,1,0.0,2016
Sujith Thomas,BITS Pilani-Goa,VL/HCC,1,0.0,2006
Amit Dua,BITS Pilani,CITS,1,0.0,2016
Aditya Kanade,IISc Bangalore,FAST,2,0.0,2010
P. Vijay Kumar,IISc Bangalore,FAST,1,0.0,2018
Arnab K. Paul,BITS Pilani-Goa,FAST,1,1.0,2023
Aditya Kanade,IISc Bangalore,ISSTA,1,0.0,2016
Raghavan Komondoor,IISc Bangalore,ISSTA,1,0.0,2017
Aditya Kanade,IISc Bangalore,ISSTA,1,0.0,2017
Varsha Apte,IIT Bombay,QUDOS@ISSTA,1,0.0,2016
Sangharatna Godboley,National Institute of Technology Warangal,ISSTA,1,0.0,2021
Ashish Ghosh,ISI Kolkata,ANZIIS,2,0.0,1996
Pushpak Bhattacharya,IIT Bombay,ALTA,1,0.0,2016
Jayant R. Haritsa,IISc Bangalore,DNIS,1,0.0,2000
Swati Agarwal 0001,BITS Pilani-Goa,DNIS,1,0.0,2015
Krithi Ramamritham,IIT Bombay,DNIS,1,0.0,2007
Krithi Ramamritham,IIT Bombay,DNIS,1,0.0,2000
Manoj M. Prabhakaran,IIT Bombay,TCC (2),1,0.0,2023
Arpita Patra,IISc Bangalore,TCC (1),1,0.0,2022
Hariharan Narayanan,Tata Inst. of Fundamental Research,TCC (1),1,0.0,2018
Manoj M. Prabhakaran,IIT Bombay,TCC,1,0.0,2005
Manoj M. Prabhakaran,IIT Bombay,TCC,1,0.0,2006
Manoj M. Prabhakaran,IIT Bombay,TCC (B2),1,0.0,2016
Bhavana Kanukurthi,IISc Bangalore,TCC (2),1,0.0,2017
Manoj M. Prabhakaran,IIT Bombay,TCC (2),1,0.0,2021
Manoj M. Prabhakaran,IIT Bombay,TCC,2,0.0,2009
Manoj M. Prabhakaran,IIT Bombay,TCC (3),1,0.0,2020
Hariharan Narayanan,Tata Inst. of Fundamental Research,TCC (3),1,0.0,2020
Manoj M. Prabhakaran,IIT Bombay,TCC (2),2,0.0,2022
Arpita Patra,IISc Bangalore,TCC (2),3,0.0,2022
Manoj M. Prabhakaran,IIT Bombay,TCC (3),1,0.0,2022
Ashish Choudhary,IIIT Bangalore,TCC (2),1,0.0,2023
Manoj M. Prabhakaran,IIT Bombay,TCC,2,0.0,2014
Manoj M. Prabhakaran,IIT Bombay,TCC,1,0.0,2011
Arpita Patra,IISc Bangalore,TCC (2),1,0.0,2020
Arpita Patra,IISc Bangalore,TCC,1,0.0,2014
Manoj M. Prabhakaran,IIT Bombay,TCC (A2),1,0.0,2016
Bhavana Kanukurthi,IISc Bangalore,TCC (A2),1,0.0,2016
Manoj M. Prabhakaran,IIT Bombay,TCC (2),1,0.0,2015
Bhavana Kanukurthi,IISc Bangalore,TCC,1,0.0,2014
Manoj M. Prabhakaran,IIT Bombay,TCC (1),1,0.0,2015
Sarbani Palit,ISI Kolkata,ISPA,1,0.0,2017
Sarbani Palit,ISI Kolkata,ISPA,1,0.0,2011
Utpal Garain,ISI Kolkata,IWCF,1,0.0,2014
V. N. Muralidhara,IIIT Bangalore,ICCE,1,0.0,2023
G. N. Srinivasa Prasanna,IIIT Bangalore,ISEC,2,0.0,2019
Kuldeep Kumar,BITS Pilani,ISEC,1,0.0,2022
G. N. Srinivasa Prasanna,IIIT Bangalore,ISEC,1,0.0,2024
Rushikesh Joshi,IIT Bombay,ISEC,2,0.0,2014
Raghavan Komondoor,IISc Bangalore,ISEC,1,0.0,2020
Santonu Sarkar,BITS Pilani-Goa,ISEC,1,0.0,2015
Ansuman Banerjee,ISI Kolkata,ISEC,1,0.0,2012
Sasthi C. Ghosh 0001,ISI Kolkata,ISEC,1,0.0,2012
Kamal Lodaya,IMSc,DIAS/EDUDM@ISEC,1,0.0,2017
Santonu Sarkar,BITS Pilani-Goa,ISEC,3,0.0,2012
G. Sivakumar,IIT Bombay,ISEC,1,0.0,2021
Sangharatna Godboley,National Institute of Technology Warangal,ISEC,1,0.0,2024
P. Radha Krishna 0001,National Institute of Technology Warangal,ISEC,1,0.0,2024
Raghavan Komondoor,IISc Bangalore,ISEC,2,0.0,2012
Ansuman Banerjee,ISI Kolkata,ISEC,1,0.0,2024
Kavi Arya,IIT Bombay,ISEC,1,0.0,2016
G. N. Srinivasa Prasanna,IIIT Bangalore,ISEC,1,0.0,2022
G. N. Srinivasa Prasanna,IIIT Bangalore,ISEC,1,0.0,2010
G. N. Srinivasa Prasanna,IIIT Bangalore,ModSym+SAAAS@ISEC,1,0.0,2016
Santonu Sarkar,BITS Pilani-Goa,ISEC,1,0.0,2010
Vinayak Naik,BITS Pilani-Goa,ISEC,1,0.0,2019
Rushikesh Joshi,IIT Bombay,ISEC,2,0.0,2019
G. N. Srinivasa Prasanna,IIIT Bangalore,ISEC,1,0.0,2008
Sangharatna Godboley,National Institute of Technology Warangal,ISEC,2,0.0,2023
Aditya Kanade,IISc Bangalore,ISEC,1,0.0,2022
Sangharatna Godboley,National Institute of Technology Warangal,ISEC,1,0.0,2019
Santonu Sarkar,BITS Pilani-Goa,ISEC,1,0.0,2008
Rushikesh Joshi,IIT Bombay,ISEC,1,0.0,2020
Deepak D'Souza,IISc Bangalore,ISEC,1,0.0,2010
Santonu Sarkar,BITS Pilani-Goa,ISEC,1,0.0,2019
Swaroop Joshi,BITS Pilani-Goa,ISEC,1,0.0,2021
G. N. Srinivasa Prasanna,IIIT Bangalore,ISEC,1,0.0,2020
Pushpak Bhattacharya,IIT Bombay,ISEC,1,0.0,2014
Aditya Kanade,IISc Bangalore,ISEC,1,0.0,2024
Shirish K. Shevade,IISc Bangalore,ISEC,1,0.0,2024
Ansuman Banerjee,ISI Kolkata,ISEC,1,0.0,2020
Rushikesh Joshi,IIT Bombay,ISEC,1,0.0,2023
Rushikesh Joshi,IIT Bombay,ISEC,1,0.0,2022
G. N. Srinivasa Prasanna,IIIT Bangalore,ISEC,1,0.0,2009
G. N. Srinivasa Prasanna,IIIT Bangalore,ISEC,1,0.0,2017
Santonu Sarkar,BITS Pilani-Goa,ISEC,1,0.0,2020
G. N. Srinivasa Prasanna,IIIT Bangalore,ISEC,1,0.0,2016
Rushikesh Joshi,IIT Bombay,ISEC,1,0.0,2016
U. Pal 0001,ISI Kolkata,S+SSPR,1,0.0,2016
U. Pal 0001,ISI Kolkata,S+SSPR,1,0.0,2014
P. Vijay Kumar,IISc Bangalore,ISIT,2,0.0,2012
P. Vijay Kumar,IISc Bangalore,ISIT,3,0.0,2013
P. Vijay Kumar,IISc Bangalore,ISIT,1,0.0,2020
P. Vijay Kumar,IISc Bangalore,ISIT,4,0.0,2017
P. Vijay Kumar,IISc Bangalore,ISIT,2,0.0,2022
P. Vijay Kumar,IISc Bangalore,ISIT,6,0.0,2004
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,3,0.0,2018
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,2,0.0,2007
P. Vijay Kumar,IISc Bangalore,ISIT,3,0.0,2019
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,4,0.0,2010
P. Vijay Kumar,IISc Bangalore,ISIT,4,0.0,2005
Aditya Kanade,IISc Bangalore,ISIT,1,0.0,2013
Aditya Kanade,IISc Bangalore,ISIT,2,0.0,2012
Shalabh Bhatnagar,IISc Bangalore,ISIT,1,0.0,2012
P. Vijay Kumar,IISc Bangalore,ISIT,4,0.0,2006
P. Vijay Kumar,IISc Bangalore,ISIT,2,0.0,2014
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,2,0.0,2019
Pranab Sen,Tata Inst. of Fundamental Research,ISIT,2,0.0,2021
P. Vijay Kumar,IISc Bangalore,ISIT,3,0.0,2021
P. Vijay Kumar,IISc Bangalore,ISIT,4,0.0,2008
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,1,0.0,2017
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,1,0.0,2011
Manoj M. Prabhakaran,IIT Bombay,ISIT,1,0.0,2011
Arijit Bishnu,ISI Kolkata,ISIT,1,0.0,2022
Siddharth Barman,IISc Bangalore,ISIT,1,0.0,2016
P. Vijay Kumar,IISc Bangalore,ISIT,2,0.0,2009
Pranab Sen,Tata Inst. of Fundamental Research,ISIT,1,0.0,2022
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,4,0.0,2008
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,3,0.0,2009
P. Vijay Kumar,IISc Bangalore,ISIT,3,0.0,2015
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,4,0.0,2014
Arijit Bishnu,ISI Kolkata,ISIT,3,0.0,2018
P. Vijay Kumar,IISc Bangalore,ISIT,4,0.0,2018
Aditya Kanade,IISc Bangalore,ISIT,1,0.0,2018
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,4,0.0,2020
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,5,0.0,2021
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,1,0.0,2022
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,3,0.0,2016
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,2,0.0,2004
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,3,0.0,2013
Arijit Bishnu,ISI Kolkata,ISIT,2,0.0,2016
P. Vijay Kumar,IISc Bangalore,ISIT,2,0.0,2007
Abhishek Sinha,Tata Inst. of Fundamental Research,ISIT,1,0.0,2020
Swagatam Das,ISI Kolkata,ISIT,1,0.0,2021
P. Vijay Kumar,IISc Bangalore,ISIT,2,0.0,2016
P. Vijay Kumar,IISc Bangalore,ISIT,2,0.0,2023
Subhamoy Maitra,ISI Kolkata,ISIT,1,0.0,2006
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,1,0.0,2006
L. Sunil Chandran,IISc Bangalore,ISIT,1,0.0,2007
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,3,0.0,2015
P. Vijay Kumar,IISc Bangalore,ISIT,2,0.0,2010
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,2,0.0,2012
P. Vijay Kumar,IISc Bangalore,ISIT,1,0.0,2011
Pranab Sen,Tata Inst. of Fundamental Research,ISIT,1,0.0,2012
Aditya Kanade,IISc Bangalore,ISIT,1,0.0,2023
Hariharan Narayanan,Tata Inst. of Fundamental Research,ISIT,2,0.0,2023
Jaikumar Radhakrishnan,Tata Inst. of Fundamental Research,ISIT,1,0.0,2018
Abhishek Mishra,BITS Pilani,ISIT,1,0.0,2013
Aditya Kanade,IISc Bangalore,ISIT,1,0.0,2005
M. Narasimha Murty,IISc Bangalore,ISIT,1,0.0,2005
Shalabh Bhatnagar,IISc Bangalore,ISIT,1,0.0,2005
Jaikumar Radhakrishnan,Tata Inst. of Fundamental Research,ISIT,1,0.0,2017
Manoj M. Prabhakaran,IIT Bombay,ISIT,1,0.0,2023
Aditya Kanade,IISc Bangalore,ISIT,1,0.0,2009
Arijit Bishnu,ISI Kolkata,ISIT,1,0.0,2013
Abhishek Sinha,Tata Inst. of Fundamental Research,ISIT,1,0.0,2021
Manoj M. Prabhakaran,IIT Bombay,ISIT,1,0.0,2010
Ansuman Banerjee,ISI Kolkata,DATE,1,0.0,2016
Sumit K. Mandal,IISc Bangalore,DATE,2,0.0,2023
Arijit Ghosh,ISI Kolkata,DATE,1,0.0,2005
Srinath R. Naidu,IIIT Bangalore,DATE,1,0.0,2007
Arijit Ghosh,ISI Kolkata,DATE,1,0.0,2003
Virendra Singh,IIT Bombay,DATE,1,0.0,2010
Virendra Singh,IIT Bombay,DATE,1,0.0,2018
Biswa,IIT Bombay,DATE,1,0.0,2014
Ansuman Banerjee,ISI Kolkata,DATE,2,0.0,2012
Susmita Sur-Kolay,ISI Kolkata,DATE,1,0.0,2004
Biswa,IIT Bombay,DATE,1,0.0,2021
Srinath R. Naidu,IIIT Bangalore,DATE,1,0.0,2001
Ansuman Banerjee,ISI Kolkata,DATE,1,0.0,2017
Virendra Singh,IIT Bombay,DATE,1,0.0,2009
Krithi Ramamritham,IIT Bombay,FTRTFT,1,0.0,1992
Paritosh K. Pandya,Tata Inst. of Fundamental Research,FTRTFT,2,0.0,1994
Paritosh K. Pandya,Tata Inst. of Fundamental Research,FTRTFT,1,0.0,1996
Paritosh K. Pandya,Tata Inst. of Fundamental Research,FTRTFT,2,0.0,1998
Deepak D'Souza,IISc Bangalore,FTRTFT,1,0.0,2000
Manjubala Bisi,National Institute of Technology Warangal,ICCCNT,1,0.0,2022
Yashvardhan Sharma,BITS Pilani,ICCCNT,1,0.0,2023
Ashutosh Bhatia,BITS Pilani,ICCCNT,1,0.0,2023
Kamlesh Tiwari,BITS Pilani,ICCCNT,1,0.0,2023
M. Praveen,CMI,ICCCNT,1,0.0,2023
Sanjaya K. Panda,National Institute of Technology Warangal,ICCCNT,2,0.0,2023
Debabrata Das,IIIT Bangalore,ICCCNT,1,0.0,2020
Sridhar Iyer,IIT Bombay,ICCCNT,1,0.0,2023
Earnest Paul Ijjina,National Institute of Technology Warangal,ICCCNT,2,0.0,2021
Ravichandra Sadam,National Institute of Technology Warangal,ICCCNT,1,0.0,2018
Manjubala Bisi,National Institute of Technology Warangal,ICCCNT,2,0.0,2023
M. Srinivas,National Institute of Technology Warangal,ICCCNT,1,0.0,2022
